Time BB PB PL PS MA SG ZS ZM ZL ZG AUR SQX BMD BD BG BMS DUN BML PWN BFF BIV GEC BC HEP HEC FPS POP CHY CHS CSY CSS CSN CDS CNY CNS CHC CYE CKS CRH CRW CRC COH COS COD COY COR CDR CMS CMF CMH PIS SAL SAF FMM FVS ROC MRO DVR MVR SMD FDF HAP DOG SBL SSK RAT SB SP BE HSL CSL PIN PHR ROR TOR HUW DL DR DC DIN RelBB RelPB RelPL RelPS RelMA RelSG RelZS RelZM RelZL RelZG RelAUR RelSQX RelBMD RelBD RelBG RelBMS RelDUN RelBML RelPWN RelBFF RelBIV RelGEC RelBC RelHEP RelHEC RelFPS RelPOP RelCHY RelCHS RelCSY RelCSS RelCSN RelCDS RelCNY RelCNS RelCHC RelCYE RelCKS RelCRH RelCRW RelCRC RelCOH RelCOS RelCOD RelCOY RelCOR RelCDR RelCMS RelCMF RelCMH RelPIS RelSAL RelSAF RelFMM RelFVS RelROC RelMRO RelDVR RelMVR RelSMD RelFDF RelHAP RelDOG RelSBL RelSSK RelRAT RelSB RelSP RelBE RelHSL RelCSL RelPIN RelPHR RelROR RelTOR RelHUW RelDL RelDR RelDC RelDIN MigHEP MigHEC MigCHY MigCHS MigCSY MigCSS MigCSN MigCDS MigCNY MigCNS MigCHC MigCYE MigCKS MigCOH MigCOS MigCOD MigCOY MigCMS MigCMF MigCMH MigPIS MigSAL MigSAF MigDOG MigBE MigCSL MigPIN MigROR MigTOR MigHUW PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
7.300000e+02 4150540.839725 756923.437081 42274.148271 38715.511673 764265.283183 16366.807072 2597.691625 15050.070343 1741.882192 145140.276707 145140.276706 11028.168875 18778.759924 245746.272030 680.783870 164390.685549 36634.783413 6126.277327 2590.028400 72697.025696 122260.317057 245514.005000 107503.689306 6026.964332 262.899606 12565.650538 4065.127552 1333.673475 92059.563277 747.750425 2089.380799 97.580979 298.373870 18.682073 170157.317246 116569.173213 47.002458 632.707105 5910.630421 3823.637124 1385.138172 96124.695506 81287.102709 4187.773959 184476.066230 16282.073864 158.342734 13575.045972 8222.419228 132.126887 128910.363692 353.872202 25106.732496 4661.667865 947.126683 1092.680681 2681.790270 42.253861 43.945237 192308.743445 48040.692504 4788.275806 1037.888503 60.514244 987.808600 53968.712910 1108.595829 2308.877808 29.151807 1069.262233 304.394623 19.705772 819.618679 504.452073 235.160957 422.129474 7506923.403744 60055387.229953 0.000000 32029497.733840 0.987360 1.070982 0.286546 4.986075 11.085956 1.328329 1.340195 1.479262 0.497892 1.020693 1.020693 2.838248 0.270822 1.041720 0.715913 499.829407 1.671653 0.631318 0.973996 6.073691 0.307750 1.190327 0.694877 0.469240 0.177901 1.789559 3.841062 63.945978 61.515745 57.383178 12.554105 6.826934 46.336581 581.300673 43855.451214 5070.021403 36.455842 11.558076 903.228990 8.867253 0.997794 154.846892 210.437940 1187.524261 119.069856 71.801101 247.795183 0.487401 0.154685 0.354397 6.995025 0.590692 4.103004 0.225504 0.660629 0.460132 0.424412 0.193578 0.210840 44.413218 1.741214 0.505020 0.131069 8.969722 0.309488 0.864776 20.079340 51.930309 2.735718 2.095147 0.745063 0.851626 1.509843 1.133608 1.219794 0.973465 1.000000 22865.516082 0.000000 697.215234 0.000000 0.000000 1194.252257 81767.461933 682.312151 1796.886323 74.065360 203.185082 12.555704 150627.065308 109802.749741 40.808550 520.992196 87290.288726 79128.638823 4174.464398 183402.522423 13213.710088 8170.888350 122.812331 102060.920632 343.230385 19388.599232 0.000000 0.000000 0.000000 0.000000 407.122123 168.682266 311.350855 1.154005 0.060180 57.293103 0.000000 -15475.268290 0.000000
8.030000e+02 4146488.107430 756090.660381 890640.511036 75950.974578 811863.289416 16962.894256 3558.857142 14841.999044 1673.772167 143441.547575 143441.547558 12111.589642 16754.987672 250705.074263 737.365890 177402.727717 37219.510025 5402.096763 2580.288362 81608.246568 111789.872816 249492.935767 96946.731726 5484.359137 216.485458 13449.684186 4719.514526 1588.205261 102496.880679 959.865834 2973.779500 117.964754 290.528516 15.200091 192397.904559 143772.128337 55.375834 684.852855 6675.945501 4395.048810 1635.888805 97005.197423 93322.321697 4696.555490 206842.977340 27741.163257 421.367937 17906.753339 9539.829845 160.235241 118354.799741 411.509008 25527.454268 4280.508714 928.251633 1115.710362 2563.976001 38.665901 42.562834 216659.021178 47125.550286 4676.560220 1031.153584 92.256889 843.785452 53362.338995 1129.612786 2373.910632 28.635457 1099.243591 323.354514 19.922339 848.139971 509.218481 250.680906 537.648937 7506929.415311 60055435.322491 0.000000 30354825.897684 0.986396 1.069803 6.037020 9.781538 11.776383 1.376707 1.836077 1.458811 0.478424 1.008747 1.008747 3.117081 0.241636 1.062740 0.775415 539.392484 1.698334 0.556690 0.970333 6.818206 0.281395 1.209618 0.626639 0.426995 0.146493 1.915460 4.459380 76.150078 68.490136 73.661144 17.868041 8.253018 45.118221 472.957331 49587.623110 6253.177815 42.950363 12.510657 1020.180096 10.192392 1.178425 156.265289 241.594994 1331.799099 133.506552 122.333684 659.411025 0.642927 0.179469 0.429791 6.422251 0.686900 4.171760 0.207065 0.647463 0.469830 0.405767 0.177140 0.204208 50.036853 1.708045 0.493237 0.130219 13.674774 0.264365 0.855059 20.460008 53.393000 2.687261 2.153893 0.791471 0.860985 1.562382 1.144319 1.300297 1.239862 1.000000 22865.534393 0.000000 660.761128 0.000000 0.000000 1469.681160 98515.476538 907.487418 2619.176067 90.184046 242.295661 13.189636 183057.507080 124356.425788 51.175038 627.527195 90545.265006 82071.731672 4376.142911 192138.000558 17064.733412 9405.121208 151.377742 103421.485963 398.591655 21564.264081 804.438461 6.111015 45.918162 11.967473 407.122123 5.833071 305.814650 2.242767 0.057270 62.603448 0.000000 -17429.752652 0.000000
8.760000e+02 4142380.999594 756605.777699 1141025.890655 143457.118517 796344.165154 17241.261039 5419.288622 15768.144881 1553.894715 141397.025236 141397.025200 13401.917185 14602.560889 251294.192090 818.827397 193894.757376 37670.735751 4892.246681 2562.820564 83407.099511 97034.040356 253600.197645 87866.191708 5737.803298 198.522647 13497.121098 4237.765312 1940.266682 125187.505119 1240.999399 4177.379175 157.879180 362.050277 20.352176 238861.260015 155303.080036 69.530893 846.311554 8074.308885 5704.444895 2124.148543 108865.392549 87071.924514 5579.024325 243312.258470 43415.194084 882.712715 22919.888685 11024.018479 209.446436 153419.811518 400.553141 28520.661492 3977.355513 904.924890 1084.062170 2492.315257 37.083854 40.393660 298612.314025 51788.625140 4539.962277 1036.861518 95.069802 709.928705 107884.952539 1109.639620 9886.403348 28.836477 1131.351662 331.481118 20.085376 900.747389 499.324616 245.834005 495.542951 7506970.173824 60055761.390594 0.000000 21902517.265343 0.985419 1.070532 7.734205 18.475487 11.551272 1.399300 2.795906 1.549841 0.444158 0.994369 0.994369 3.449164 0.210594 1.065237 0.861080 589.536453 1.718924 0.504150 0.963764 6.968496 0.244252 1.229531 0.567945 0.446727 0.134338 1.922216 4.004184 93.030456 83.652392 95.235638 25.099905 11.045501 56.225339 633.266652 61562.843756 6754.701248 53.929248 15.460129 1233.870050 13.228964 1.530146 175.370830 225.413821 1582.040197 157.045605 191.453421 1381.382981 0.822920 0.207390 0.561787 8.324974 0.668613 4.660917 0.192401 0.631193 0.456502 0.394426 0.169892 0.193801 68.963759 1.877056 0.478830 0.130940 14.091718 0.222426 1.728710 20.098246 222.360829 2.706126 2.216807 0.811362 0.868031 1.659292 1.122086 1.275156 1.142762 1.000000 22865.658540 0.000000 476.772031 0.000000 0.000000 1761.642188 115963.149818 1132.923243 3498.695416 94.339208 283.160677 13.877839 218274.314595 138375.079355 62.309135 739.540905 93557.116552 54684.193219 4564.795792 200282.733554 21566.117464 10759.340092 201.350746 104259.402510 363.212962 23753.689762 0.000000 8.308708 261.341294 11.967473 0.080672 0.000000 0.000360 2.592331 0.083479 67.241379 0.000000 -24042.516144 0.000000
9.490000e+02 4137807.813156 757795.320641 945086.166551 304904.840934 778734.818106 17658.711198 9291.703905 17079.695207 1470.144741 138950.164128 138950.164072 15085.548562 12821.392747 251803.842800 928.070856 210626.653844 36326.903025 4464.356039 2539.448204 74108.947311 88445.798597 258277.150346 79614.992260 6114.598877 150.823446 15094.373595 3682.303911 2235.004041 143165.855895 1499.380479 4876.167967 207.358017 418.686770 24.103055 265466.797124 158029.965778 80.803497 950.019082 9296.050639 6848.636819 2492.576744 72583.377123 101160.253101 4748.782468 215636.159052 56631.305975 1233.107433 28339.018543 12356.439439 242.557439 163584.292093 454.853281 25894.153866 3533.078651 885.607007 1099.888417 2419.706610 35.988321 39.218367 428211.823116 51842.979566 4420.228105 1070.992668 95.448806 585.693635 117285.902885 4041.722949 12624.071625 55.192686 1181.497392 251.473083 18.918906 1058.747297 510.477192 257.998781 495.597244 7507022.925476 60056183.403811 0.000000 22472217.422224 0.984331 1.072215 6.406069 39.267939 11.295842 1.433180 4.793754 1.678753 0.420220 0.977162 0.977162 3.882470 0.184907 1.067398 0.975961 640.409736 1.657604 0.460055 0.954975 6.191654 0.222633 1.252207 0.514611 0.476063 0.102061 2.149691 3.479339 107.162302 95.665828 115.064082 29.298597 14.507126 65.020819 749.976867 68420.014835 6873.303523 62.672455 17.354622 1420.569690 15.882416 1.795546 116.924275 261.886013 1346.609068 139.182100 249.734166 1929.725938 1.017489 0.232456 0.650599 8.876526 0.759252 4.231687 0.170909 0.617718 0.463167 0.382935 0.164873 0.188162 98.894438 1.879026 0.466202 0.135250 14.147896 0.183502 1.879348 73.205336 283.935313 5.179494 2.315064 0.615527 0.817620 1.950348 1.147148 1.338255 1.142888 1.000000 22865.819217 0.000000 489.173213 5039.339261 127.181467 2043.832012 132029.275601 1393.839585 4254.506774 110.950459 317.661106 15.512838 253759.585549 151733.458766 72.595223 794.545828 37867.588115 61566.351261 2880.729435 128000.584951 27505.643083 12289.832136 231.250810 102328.338332 417.262631 19298.858532 0.000000 39.105583 238.586522 11.926223 0.000000 0.029747 0.000000 2.001850 0.087866 66.327586 0.000000 -34494.450710 0.000000
1.022000e+03 4133106.947847 758092.052311 544271.884891 120806.985658 768676.791199 18063.250237 14909.536453 18875.466763 1436.671818 136643.210303 136643.210238 17027.840519 10669.803003 256334.968691 1013.810722 224518.917709 33619.240737 4006.003891 2516.884795 74454.268421 78431.964634 263161.337044 72404.724410 5955.182953 111.620955 18453.514869 3543.978196 2513.355427 158087.023187 1694.983102 5425.163856 215.440477 419.558503 24.298236 297630.768618 172756.488784 92.139487 1020.198387 2117.109040 1560.998039 560.284969 77601.998315 97697.373112 5101.105174 233575.099684 61162.107350 1323.585205 34070.261373 12415.234243 108.108608 109774.776996 294.262256 23179.053955 3179.939403 859.108113 1111.000108 2346.105293 34.927079 38.064986 548695.100101 51635.734783 4304.592274 1469.328357 96.426033 477.513182 122190.578758 4049.917628 13047.361043 54.259367 1292.498533 215.718857 18.226164 1182.426862 519.613160 287.868924 495.649597 7507070.476846 60056563.814768 0.000000 26020311.692224 0.983213 1.072635 3.689233 15.558432 11.149946 1.466012 7.692092 1.855258 0.410652 0.960938 0.960938 4.382345 0.153877 1.086605 1.066125 682.649124 1.534053 0.412822 0.946490 6.220505 0.197427 1.275887 0.468006 0.463652 0.075533 2.628089 3.348638 120.508486 105.636402 130.074839 32.597255 15.072589 65.156197 756.049998 76709.787532 7513.814086 71.464827 18.636634 323.524586 3.620052 0.403605 125.008752 252.921229 1446.516983 150.760768 269.714208 2071.317253 1.223265 0.233562 0.289974 5.956676 0.491189 3.787978 0.153826 0.599235 0.467846 0.371287 0.160011 0.182628 126.719746 1.871515 0.454006 0.185554 14.292746 0.149609 1.957939 73.353761 293.455761 5.091908 2.532563 0.528012 0.787681 2.178182 1.167678 1.493193 1.143008 1.000000 22865.964055 0.000000 566.407811 0.000000 0.000000 2436.930838 154595.890069 1665.377660 5309.652118 186.658977 385.439350 21.118188 293666.291009 170479.957596 88.826148 973.735881 56353.705332 89078.189886 4119.570535 187058.423580 33457.414317 11936.638010 99.410293 91882.696767 291.783088 21635.006604 0.000000 34.900173 0.000000 0.000000 207.144194 220.276846 0.000000 0.686765 0.103542 63.017241 0.000000 -44211.179704 0.000000
1.095000e+03 4128673.354802 757095.334316 42123.967480 38613.713979 815353.869409 18884.801679 19019.894561 19257.252513 1425.596662 134375.323551 134375.323484 18885.733980 8561.881027 262463.645181 1135.954228 234017.915570 34058.760635 3686.131283 2496.671789 76165.384485 65713.877392 267823.441116 66558.170917 5275.289599 106.815619 20252.177058 22461.274402 2774.781699 174594.980586 1922.404833 6268.433930 241.178190 460.601777 24.831011 331803.326152 188918.995630 102.147887 1125.686555 2254.185214 1566.392323 583.536790 64177.919043 94151.822873 4326.150276 196423.564392 44252.747082 1220.288569 14499.041805 3461.929798 115.643951 118862.272171 324.648030 25343.073919 2956.495034 833.909074 1127.027983 2283.505252 33.898305 37.002136 647796.722321 51877.000059 4203.222580 1513.284040 156.552713 389.076083 126582.388714 4055.187256 13107.200776 52.507161 1350.894738 229.129868 18.643548 1248.292978 532.860069 322.121182 585.506294 7507087.813765 60056702.510120 0.000000 31964870.426479 0.982158 1.071225 0.285528 4.972965 11.827015 1.532689 9.812698 1.892784 0.407486 0.944989 0.944989 4.860499 0.123477 1.112585 1.194571 711.530800 1.554108 0.379859 0.938889 6.363465 0.165413 1.298490 0.430215 0.410717 0.072281 2.884249 21.223231 133.043157 116.667296 147.527429 37.664068 16.873243 71.530096 772.627531 85517.242621 8216.780860 79.227498 20.563655 344.471789 3.632562 0.420355 103.383956 243.742426 1226.763540 126.781354 195.146884 1909.665321 0.520576 0.065128 0.310186 6.449788 0.541910 4.141628 0.143018 0.581659 0.474596 0.361381 0.155298 0.177529 149.607015 1.880259 0.443314 0.191105 23.205021 0.121901 2.028311 73.449207 294.801651 4.927474 2.646986 0.560838 0.805720 2.299516 1.197447 1.670862 1.350225 1.000000 22866.016862 0.000000 695.808433 0.000000 0.000000 2699.415077 170791.271380 1885.645676 6127.514692 207.820777 423.447079 21.734077 327160.691751 186537.132007 98.575471 1075.028207 58674.623652 92616.467860 4318.972251 195812.339386 14201.735608 3460.997759 107.066890 94554.885334 319.180821 23560.524561 0.000000 0.000000 0.000000 0.000000 430.407503 235.577818 435.921014 0.362602 0.055826 56.758621 0.000000 -52196.278840 0.000000
1.168000e+03 4124651.775152 755944.822874 890214.876346 75928.355834 841663.973731 19961.009566 21518.997711 19421.243296 1336.473685 131681.733544 131681.733470 20739.952651 7783.889182 266796.583987 1376.133951 247386.349448 31191.184129 3473.290426 2477.093686 74852.458410 55043.567389 272163.325271 61446.537413 4590.607232 95.045242 21992.825532 22871.075633 3200.252408 193125.911949 2286.636570 7805.422310 300.746470 487.659834 24.911294 373008.322756 212933.048669 118.219367 1251.304110 19222.500749 2118.403405 907.181520 66621.767135 104399.070329 4761.606022 214962.132719 55233.868561 1559.729342 19026.098817 4084.543820 143.583293 107300.293332 378.406844 26010.534296 2769.123791 817.225594 1149.239779 2187.867433 32.901068 35.945976 678739.961785 47865.020036 4116.456905 1513.633827 276.997161 315.465396 129228.530473 4140.874274 13613.226960 51.731389 1414.252712 240.185047 18.937319 1317.591372 537.814384 342.853758 716.402905 7507093.397263 60056747.178100 0.000000 30353171.626639 0.981202 1.069597 6.034135 9.778625 12.208653 1.620034 11.102030 1.908902 0.382012 0.926047 0.926047 5.337707 0.112257 1.130952 1.447144 752.177485 1.423260 0.357925 0.931526 6.253773 0.138554 1.319531 0.397175 0.357410 0.064316 3.132146 21.610445 153.443309 129.049975 175.478968 46.899107 21.040743 75.732133 775.125568 96137.201537 9261.240210 91.692789 22.858394 2937.473449 4.912710 0.653495 107.320741 270.270738 1350.245435 138.747051 243.571711 2440.866128 0.683116 0.076841 0.385126 5.822404 0.631646 4.250706 0.133954 0.570022 0.483949 0.346245 0.150730 0.172462 156.753278 1.734847 0.434163 0.191149 41.057895 0.098838 2.070712 75.001205 306.182979 4.854672 2.771132 0.587898 0.818415 2.427172 1.208580 1.778403 1.652084 1.000000 22866.033869 0.000000 660.725118 0.000000 0.000000 3099.056979 191770.008328 2248.975181 7585.431708 290.377815 480.536949 22.907549 367822.532478 200573.373623 115.344859 1237.399621 61963.829781 96483.202909 4560.380160 206661.992493 18310.353373 4015.193038 136.807792 95909.376655 367.574892 25777.031574 1175.812308 11.003887 34.123035 11.366493 430.407503 15.581272 420.413430 0.981218 0.044852 62.224138 0.000000 -54681.232128 0.000000
1.241000e+03 4120554.084114 756084.623996 1127144.350067 142242.474691 829946.361834 20715.891596 24797.446929 20394.419883 1231.143750 128556.087277 128556.087198 22937.002133 7501.130756 268466.176099 1702.638680 264537.221974 26386.048323 3208.906721 2447.181639 53841.962194 50234.106476 276643.727144 55980.138584 4141.184572 84.606733 22611.523385 18048.410760 3634.334327 215443.963583 1745.468152 9465.823464 399.420890 554.481882 29.762350 418084.534205 222530.641425 137.217984 1443.400282 14959.329271 3123.120526 1354.569799 75112.558207 70265.475661 5430.751838 241610.330773 70330.809032 2095.736848 24144.499894 4643.432221 191.822770 131760.460257 207.237829 28355.697569 2607.120535 799.550063 1104.133204 2144.322432 31.650741 34.218757 822074.619586 49462.621247 4020.123973 1541.165156 303.202309 253.804935 214236.671480 4081.987989 52643.505486 52.074137 1483.989979 244.047033 19.121185 1418.018972 528.022932 344.447809 659.270908 7507133.850296 60057070.802367 0.000000 21894962.522951 0.980227 1.069795 7.640112 18.319056 12.038685 1.681300 12.793439 2.004555 0.351905 0.904066 0.904066 5.903147 0.108179 1.138029 1.790497 804.324663 1.204001 0.330680 0.920278 4.498388 0.126448 1.341254 0.361842 0.322420 0.057252 3.220259 17.053600 174.256344 143.963272 133.949117 56.875676 27.944177 86.109399 926.068246 107754.906988 9678.674763 106.428414 26.367541 2285.999783 7.242711 0.975774 120.998523 181.904896 1539.994667 155.947098 310.146581 3279.679974 0.866888 0.087355 0.514516 7.149679 0.345926 4.633958 0.126117 0.557693 0.464954 0.339354 0.145002 0.164175 189.856055 1.792751 0.424003 0.194625 44.942153 0.079519 3.432853 73.934632 1184.035600 4.886837 2.907777 0.597351 0.826362 2.612173 1.186577 1.786671 1.520332 1.000000 22866.157086 0.000000 476.607581 0.000000 0.000000 3508.092062 212668.636759 1359.902370 9077.085311 365.626759 538.141606 24.129637 408829.052543 213815.419312 132.714663 1402.810101 65015.363691 36534.346854 4782.021294 216614.600241 23096.291049 4615.580567 185.205642 96745.017180 120.993044 27950.196771 0.000000 14.977294 193.495025 11.366493 0.085286 0.000000 0.000494 0.962060 0.044701 66.482759 0.000000 -66245.490686 0.000000
1.314000e+03 4115947.706257 756825.528432 935663.638925 302203.001194 821103.494392 22345.626617 29287.705145 21775.369350 1148.811326 124680.579787 124680.579705 25788.908513 7203.495558 270198.360702 2198.805856 276072.073941 23391.476336 2496.846246 2409.273059 51866.733502 45990.904000 281748.957978 50216.046465 3853.211561 60.725684 25330.925319 14296.864616 2339.624284 232350.595856 2024.938914 10680.686711 506.945010 607.499499 30.548511 451419.691788 227855.801097 153.152182 1571.136281 5933.185021 3661.686925 1505.013347 48819.410910 80395.767880 3376.980567 163876.639197 79374.004130 2447.710194 29459.289848 5250.848801 238.059323 130717.751373 235.133104 24824.980625 2485.862286 778.950967 1115.487518 2094.647864 30.713740 33.226399 1015735.609649 49342.300055 3936.438481 1589.672604 324.302328 202.310346 236120.882540 13844.547793 63611.267484 87.616677 1560.979199 178.222666 17.498205 1652.706179 536.005379 369.709828 659.337493 7507186.345156 60057490.761249 0.000000 22462650.923314 0.979131 1.070843 6.342200 38.919976 11.910416 1.813570 15.110043 2.140288 0.328371 0.876811 0.876811 6.637124 0.103887 1.145372 2.312267 839.396348 1.067358 0.257302 0.906022 4.333362 0.115767 1.366005 0.324584 0.299999 0.041092 3.607548 13.508836 112.178555 155.260568 155.396006 64.175217 35.466750 94.342879 950.529970 116346.535022 9910.285512 118.787227 28.700978 906.675655 8.491681 1.084147 78.642996 208.130431 957.608121 105.773980 350.025491 3830.493371 1.057712 0.098782 0.638534 7.093099 0.392490 4.056960 0.120251 0.543325 0.469736 0.331493 0.140709 0.159414 234.581571 1.788390 0.415176 0.200751 48.069702 0.063385 3.783518 250.758100 1430.717893 8.222286 3.058633 0.436233 0.756221 3.044496 1.204515 1.917707 1.520486 1.000000 22866.316981 0.000000 488.964971 3237.079835 51.057601 1692.446521 231448.663268 1653.646513 10409.521086 456.875921 587.620854 23.150267 448929.008966 226259.273282 148.500968 1504.256091 27901.665110 41692.738945 1884.464665 90156.416310 28990.053837 5250.846425 232.336731 89523.918297 150.335865 22951.331082 0.000000 62.695579 170.122468 11.329956 0.000000 0.059250 0.000000 0.705889 0.043741 65.655172 0.000000 -81863.853458 0.000000
1.387000e+03 4111181.340071 756755.420118 536628.011749 119760.213018 813171.591361 23558.996622 33418.909637 23794.354875 1102.977051 120481.605899 120481.605819 29045.325836 6871.385192 274089.741081 2855.799916 280869.518876 23202.514832 2248.083125 2370.924936 52770.830129 41860.428630 287080.824492 44943.154457 2811.294766 47.878940 29918.160371 12985.596027 2164.257744 252049.981435 2013.838621 11945.104344 585.872916 666.249659 30.179019 491644.324367 242000.924399 170.404711 1722.576360 1172.252558 949.824480 606.124403 51602.650144 65405.752987 3582.496419 176943.022560 78914.444387 2469.251349 36028.517757 5914.398262 275.566713 78153.794399 200.947420 25005.444597 2341.407537 749.765913 1120.384247 2040.509779 29.805425 32.288895 1179884.334051 48671.845633 3885.024047 2025.088373 348.625027 160.620781 249040.575326 13858.491555 63826.516429 86.304409 1745.947263 151.287628 16.822754 1846.179229 543.857185 413.240032 659.400729 7507233.711891 60057869.695126 0.000000 25981691.422427 0.977997 1.070744 3.637421 15.423621 11.795360 1.912047 17.241404 2.338733 0.315270 0.847282 0.847282 7.475207 0.099097 1.161868 3.003163 853.982965 1.058736 0.231667 0.891601 4.408897 0.105370 1.391856 0.290501 0.218879 0.032399 4.260847 12.269843 103.770211 168.424028 154.544157 71.772508 40.988683 103.466605 939.033073 126713.820075 10525.508868 132.168559 31.467433 179.136982 2.202702 0.436626 83.126505 169.323933 1015.886114 114.207662 347.998913 3864.203755 1.293574 0.111265 0.739138 4.240836 0.335426 4.086452 0.113263 0.522968 0.471798 0.322925 0.136548 0.154916 272.491304 1.764090 0.409754 0.255738 51.674934 0.050324 3.990538 251.010655 1435.559182 8.099137 3.421065 0.370305 0.727030 3.400899 1.222160 2.143500 1.520632 1.000000 22866.461257 0.000000 565.567129 0.000000 0.000000 2014.724457 251844.573472 1934.680075 11914.874590 571.253280 656.113944 27.680023 491054.399275 241622.118275 168.815658 1706.209526 38757.532649 60251.805832 2562.594683 125971.462489 35909.532613 5914.398252 269.456376 67131.747638 196.418621 24896.546703 0.000000 57.059586 0.000000 0.000000 216.859312 311.221291 0.000000 0.355482 0.059490 61.896552 0.000000 -95102.111816 0.000000
1.460000e+03 4106636.590322 755453.616806 41977.375127 38514.348617 834873.994903 23983.601855 29367.235695 24419.767080 1082.637597 116459.806378 116459.806301 32087.570563 6575.047729 278939.649032 3532.901788 281852.984549 23264.613510 2168.804862 2335.809879 54427.717185 38387.149853 292167.070788 40762.820195 2717.521142 54.500163 32125.010264 111299.841897 2392.750156 272901.980570 2275.506013 13402.734062 670.681994 723.646464 31.006373 533349.796496 257041.995334 186.671657 1882.425113 1089.898231 916.913214 572.781265 43605.299505 64515.055928 2738.391964 134436.520095 25490.737054 619.905490 42290.667471 6552.655304 302.055905 85789.603770 217.533340 27016.474304 2254.187114 723.257514 1130.115045 1992.046895 28.924885 31.419820 1316200.141226 48371.016821 3860.935348 2088.005867 532.661677 128.185482 259465.855527 13877.823834 64696.126284 83.334017 1845.299956 160.903723 17.296315 1963.039402 556.983409 455.344975 798.839345 7507250.931629 60058007.453034 0.000000 31901787.264829 0.976916 1.068902 0.284535 4.960168 12.110162 1.946508 15.151074 2.400204 0.309456 0.818999 0.818999 8.258169 0.094824 1.182427 3.715205 856.973190 1.061569 0.223497 0.878396 4.547327 0.096627 1.416515 0.263481 0.211578 0.036880 4.575139 105.165105 114.725795 182.357683 174.624797 80.530718 46.922073 112.380160 964.776539 137462.768918 11179.700276 144.785456 34.387495 166.552061 2.126379 0.412607 70.243604 167.018075 776.523978 86.771891 112.409697 970.108257 1.518412 0.123272 0.810189 4.655176 0.363112 4.415099 0.109044 0.504478 0.475895 0.315255 0.132514 0.150746 303.973095 1.753186 0.407213 0.263683 78.953760 0.040162 4.157589 251.360809 1455.118081 7.820384 3.615740 0.393842 0.747496 3.616170 1.251657 2.361901 1.842189 1.000000 22866.513707 0.000000 694.435244 0.000000 0.000000 2247.196753 272708.732549 2193.115282 13364.811605 653.378695 712.888070 28.652521 532787.549080 256676.393712 185.053433 1864.917922 41057.447595 63657.783732 2734.874504 134140.471658 42209.960933 6552.655302 296.298549 69783.241639 205.116292 26887.716824 0.000000 0.000000 0.000000 0.000000 450.340190 337.896397 588.817698 0.111037 0.142338 55.241379 0.000000 -106084.461207 0.000000
1.533000e+03 4102445.388437 754194.007227 873544.075011 75042.588803 847597.350393 24369.073854 20349.469344 24669.410266 1021.490379 112251.588658 112251.588583 35084.346439 6311.719462 282584.397880 4288.350295 282645.427698 23281.319246 2114.434874 2303.351289 56732.432670 35535.928819 296901.861039 37348.786647 2620.434450 48.578363 34252.995723 100676.666092 2801.498840 291528.665509 2666.193777 15265.068126 816.561803 782.338421 31.576086 574802.911856 273576.268272 208.480516 2072.443844 5313.685044 1247.030403 779.516092 46908.375820 71769.533874 3046.763405 145213.074807 42216.737578 967.724883 50716.845545 7265.881715 361.617489 76792.594886 263.180375 28618.553651 2184.439438 703.111404 1149.229784 1913.164466 28.071418 30.547485 1272346.564623 46735.903301 3839.280214 2092.188634 897.257906 103.191111 265080.296365 14103.124320 67503.871362 82.102612 1945.083797 169.805936 17.668853 2083.699220 561.958021 484.126277 996.519115 7507256.432449 60058051.459590 0.000000 30288632.285026 0.975919 1.067120 5.921136 9.664549 12.294719 1.977792 10.498649 2.424741 0.291978 0.789405 0.789405 9.029430 0.091026 1.197877 4.509635 859.382611 1.062331 0.217894 0.866189 4.739881 0.089450 1.439471 0.241413 0.204019 0.032872 4.878200 95.127468 134.324171 194.804347 204.606599 91.720607 57.128077 121.494847 982.503421 148146.676655 11898.836522 161.700748 37.858692 812.007186 2.891941 0.561530 75.564517 185.798636 863.968661 93.727605 186.168437 1514.421013 1.820947 0.136690 0.969948 4.166974 0.439307 4.676915 0.105670 0.490426 0.483945 0.302772 0.128604 0.146561 293.845223 1.693922 0.404929 0.264211 132.996025 0.032331 4.247553 255.441544 1518.268704 7.704825 3.811259 0.415632 0.763596 3.838441 1.262836 2.511192 2.298054 1.000000 22866.530462 0.000000 659.320231 0.000000 0.000000 2596.253606 291260.320543 2570.031424 15111.667508 809.179831 778.421000 30.140847 572036.033768 267871.539349 206.414119 2063.640520 43923.567928 67346.560813 2930.583153 143738.926006 50296.122958 7262.160603 356.556958 71107.732708 248.004398 28582.558906 1623.726559 17.451375 24.121202 10.594861 450.340190 29.278346 565.096924 0.279164 0.087226 61.741379 0.000000 -102531.816253 0.000000
